# raw CPAP telemetry
# telem on
T,1091837,7.50,21.31,21136
T,1091857,7.64,21.75,21167
T,1091877,7.64,22.31,21237
T,1091897,7.61,22.61,21270
T,1091917,7.77,22.70,21289
T,1091937,7.79,23.18,21333
T,1091957,7.86,23.40,21363
T,1091977,8.10,23.36,21347
T,1091997,8.02,23.32,21369
T,1092017,7.93,23.54,21408
T,1092037,8.03,23.58,21411
T,1092057,8.13,23.33,21391
T,1092077,8.24,23.14,21374
T,1092097,8.20,22.96,21373
T,1092117,8.30,22.72,21348
T,1092137,8.39,22.29,21313
T,1092157,8.45,21.81,21272
T,1092177,8.62,21.21,21210
T,1092197,8.74,20.83,21161
T,1092217,8.82,20.06,21081
T,1092237,8.97,19.46,20998
T,1092257,9.19,18.23,20865
T,1092277,9.53,16.61,20694
T,1092297,9.65,14.62,20536
T,1092317,9.78,12.74,20361
T,1092337,10.12,10.31,20158
T,1092357,10.14,6.77,19981
T,1092377,10.07,2.93,19822
T,1092397,10.00,-1.11,19667
T,1092417,9.90,-4.55,19523
T,1092437,9.77,-7.86,19383
T,1092457,9.57,-10.19,19268
T,1092477,9.55,-12.13,19217
T,1092497,9.44,-13.48,19176
T,1092517,9.40,-14.47,19133
T,1092537,9.32,-15.95,19094
T,1092557,9.22,-17.13,19059
T,1092577,9.23,-18.68,19015
T,1092597,9.22,-19.29,18974
T,1092617,9.19,-20.16,18942
T,1092637,9.09,-20.41,18911
T,1092657,9.01,-20.70,18882
T,1092677,9.01,-19.90,18852
T,1092697,8.96,-19.98,18824
T,1092717,8.95,-20.13,18792
T,1092737,8.86,-20.78,18765
T,1092757,8.88,-21.27,18732
T,1092777,8.85,-21.50,18710
T,1092797,8.79,-21.88,18692
T,1092817,8.69,-21.67,18672
T,1092837,8.66,-21.58,18649
T,1092857,8.67,-21.42,18630
T,1092877,8.72,-21.82,18600
T,1092897,8.63,-21.97,18585
T,1092917,8.62,-22.14,18558
T,1092937,8.56,-22.16,18550
T,1092957,8.56,-22.20,18530
T,1092977,8.49,-22.54,18518
T,1092997,8.55,-21.76,18497
T,1093017,8.51,-22.22,18483
T,1093037,8.55,-21.86,18469
T,1093057,8.47,-21.80,18459
T,1093077,8.40,-21.10,18453
T,1093097,8.47,-20.40,18430
T,1093117,8.30,-20.21,18431
T,1093137,8.24,-19.58,18432
T,1093157,8.33,-19.52,18410
T,1093177,8.33,-19.30,18400
T,1093197,8.23,-19.23,18402
T,1093217,8.23,-18.45,18397
T,1093237,8.24,-18.20,18386
T,1093257,8.19,-18.26,18386
T,1093277,8.14,-17.98,18385
T,1093297,8.24,-17.52,18371
T,1093317,8.11,-17.09,18377
T,1093337,8.17,-16.97,18370
T,1093357,8.11,-16.75,18372
T,1093377,8.13,-17.26,18362
T,1093397,8.10,-16.84,18365
T,1093417,8.12,-16.61,18361
T,1093437,8.09,-16.43,18364
T,1093457,8.04,-15.89,18366
T,1093477,7.96,-15.72,18372
T,1093497,8.05,-14.64,18372
T,1093517,7.97,-14.50,18376
T,1093537,8.02,-14.40,18378
T,1093557,7.92,-14.04,18391
T,1093577,7.94,-13.48,18395
